tweet_id,airline_sentiment,text,airline
568150150289461249,neutral,@VirginAmerica You should still develop an app - then you will be my favorite airline.,Virgin America
568148652352544769,negative,@VirginAmerica all crap channels which is why I pay to watch UK tv,Virgin America
568144330268868608,neutral,@VirginAmerica no A's channel this year?,Virgin America
568140010458894338,positive,"@VirginAmerica thank goodness!! Also, see you friday, nwk&gt;sf.. BOOM!",Virgin America
568136946016522240,negative,@VirginAmerica how come you don't have an iPhone app? Still using and making me waste paper.,Virgin America
568132935037132800,negative,@VirginAmerica Your back of seat entertainment system does not accept credit cards that  have an apostrophe in the surname. #apostrophefail,Virgin America
568122723915862016,neutral,@VirginAmerica is helping me step up my @Tinder game! #TinderTips #tinderchamp http://t.co/jBmVVha63A,Virgin America
568119079371997186,positive,@VirginAmerica thank you! See y'all soon! I'm excited to see the expansion of destinations. Spread those wings!,Virgin America
568104519633993728,neutral,@VirginAmerica adds Austin-Dallas Love Field route. http://t.co/XWJoL55FLH http://t.co/Y8AOrMfkaC,Virgin America
568104264733573122,negative,@VirginAmerica sad to learn you no longer fly SFO &gt; PHL. Hope it returns!,Virgin America
568101393111891968,neutral,"@VirginAmerica - can you tweet me the Cancelled Flight/chng fee for a flight? or can I rebook under one of your affiliates? If so, who are afiliates?",Virgin America
568086068328681473,neutral,@VirginAmerica Nice to see you expanding in Texas but don't forget about us here in #SanDiego. I would love to see more flights out of here!,Virgin America
568083179023650818,negative,@VirginAmerica kinda sucked my earphone jack didn't work on my flight. They may want to look into that for future passengers,Virgin America
568079278505463808,negative,@VirginAmerica Very poor experience. First computer problem now seat malfunction. Stuck. Missing meeting in San Diego.,Virgin America
568068513224654848,neutral,"@VirginAmerica to battle @SouthwestAir on @DallasLoveField-@AUStinAirport route 
http://t.co/6RLz0EBk2X via @usatoday",Virgin America
568064123621093377,positive,@virginamerica awesome deals DAL-AUS for only $39 each way! https://t.co/xCVQXYkg49,Virgin America
568061922265804802,neutral,@VirginAmerica I miss the #nerdbird in San Jose,Virgin America
568059129601724416,positive,"@VirginAmerica love it, taking @SouthwestAir on in their backyard! Consumers win when biz competes.",Virgin America
568058610296565760,positive,@VirginAmerica ​ is flying from Love to Austin now. That is most excellent news.,Virgin America
568053134439788546,neutral,@VirginAmerica please add more frequency to PDX Portland,Virgin America
568050777744379904,positive,@VirginAmerica Congrats VX on the new route! ✈️🎉,Virgin America
568011935347838977,neutral,@VirginAmerica @AmericanAir can u help with flights to get a 2y old battling cancer who needs treatment in 🇺🇸 @FreyaBevan_Fund 💗 🎀 💗,Virgin America
567972416846217216,negative,"@VirginAmerica Never had a bad experience before, but this one took the cake. Now extortion for carry on items as well?",Virgin America
567972174398689280,negative,@VirginAmerica Had to spend 5 hours worrying that items in carryon would be broken/stolen since I couldn't carry them on plane or lock bag.,Virgin America
567971836321009664,negative,"@VirginAmerica All of group E was told there was no more room in the bins. when I got on the plane, was room for at least 4 bags in my row!",Virgin America
567971610801664000,negative,@VirginAmerica Thanks for making my flight from LAX to JFK a nightmare by forcing me to check my carry on bag at the gate. (1),Virgin America
567873698679623680,positive,@VirginAmerica I'm sure a lot of your 747 and 777 JFK-LHR flights go a lot faster than 513mph with a strong tailwind.,Virgin America
567855171335626752,neutral,@VirginAmerica save some for 871 tomorrow AM!,Virgin America
567849520781893632,negative,@VirginAmerica Why is it taking 12 years to fly home to Dallas? Get your shit together.,Virgin America
567846970141716481,positive,@VirginAmerica @JezzieGoldz would have been a rough trip but LUCKILY we were on a #virginamerica flight. #weather,Virgin America
567829051559186432,neutral,@VirginAmerica YES FYI  MY BFF,Virgin America
567828603976597504,positive,"@VirginAmerica another perfect flight.   How come on your planes,  the sun visors can stay down?  Other carriers make you raise them?",Virgin America
567823564167192576,positive,"Nice RT @VirginAmerica: The man of steel might be faster, but we have WiFi – just saying. #ScienceBehindTheExperience http://t.co/FGRbpAZSiX",Virgin America
567814795895787520,positive,@VirginAmerica I love the dancing little richard. cool beans.,Virgin America
567813046811525120,positive,@VirginAmerica I don’t use Passbook =/ I still love you though &lt;3 :) I’ll just use my email in the future.,Virgin America
567812402764374016,positive,@VirginAmerica thanks for the free birthday points! y'all are ALL RIGHT with me!,Virgin America
567807967706488832,positive,@VirginAmerica thanks so much for sharing. Just added it to my site http://t.co/TsviBTvT8h,Virgin America
567807640660619267,neutral,@VirginAmerica Good point!,Virgin America
567806884191944705,positive,@VirginAmerica Dad on Segway is the best part of this whole infographic!,Virgin America
567806467974365184,positive,@VirginAmerica wifi AND better seating.,Virgin America
567786760287096832,negative,"@VirginAmerica While other airlines weren't Cancelled Flighting flights into BOS, and helping their customers get home, Virgin was saying Good luck!",Virgin America
567786199415136256,neutral,"@VirginAmerica Dear Virgin customer, while you're stranded in SF for 3 days &amp; $1000cost- we'll do the very least we can to accommodate you!",Virgin America
567785481161953280,neutral,@VirginAmerica should use this in their next airline commercial lol :: http://t.co/pXEXIlSjBs,Virgin America
567785191901376512,negative,@VirginAmerica Grouping Virgin in with the others now. BOS weather has exposed their actual Cus Serv model. Never Flight Booking Problems with Virgin again!,Virgin America
567783687980367872,negative,"@VirginAmerica As one of the travelers affected by the Boston storm, I'm shocked at Virgin's complete apathy toward their customers.",Virgin America
567772685472915456,negative,@VirginAmerica Umm so no reason as to why this is? Is there someone different I should contact (or contact me) to get a definitive answer?,Virgin America
567769981128282113,positive,"@VirginAmerica so loyal that I'm driving to #NYC from #PA, to fly Virgin,  since you cut #Philly flights ;)",Virgin America
567762071258152960,positive,@VirginAmerica you guys are perfect as always! &lt;3 #WeRVirgin,Virgin America
567759012806029312,positive,@VirginAmerica thanks! Y'all have some of the best customer service left in the industry.,Virgin America
567753757702647810,positive,@VirginAmerica really wish you'd fly out of #Fargo @fargoairport those fares are amazings,Virgin America
567745903474540545,negative,@VirginAmerica my flight (6000) scheduled for 1pm departure still says on time but no plane at gate. Any update on how long of a delay?,Virgin America
567744381432516608,negative,@VirginAmerica my group got their Cancelled Flightlation fees waived but I can't because my ticket is booked for 2/18? Your reps were no help either 😡,Virgin America
567727292739092480,positive,@VirginAmerica Flying LAX to SFO and after looking at the awesome movie lineup I actually wish I was on a long haul.,Virgin America
570307876897628160,positive,@united thanks,United
570307847281614848,positive,@united Thanks for taking care of that MR!! Happy customer.,United
570307109704900608,negative,@united still no refund or word via DM. Please resolve this issue as your Cancelled Flightled flight was useless to my assistant's trip.,United
570307026263384064,negative,@united Delayed due to lack of crew and now delayed again because there's a long line for deicing... Still need to improve service #united,United
570306733010264064,positive,@united thanks -- we filled it out. How's our luck with this? Is it common?,United
570306217001799680,negative,@united Your ERI-ORD express connections are hugely popular .. now if only we could have an ERI-EWR hop! :),United
570302375510056960,neutral,"@united I understand, but it's tough when there is no way to get to the airport w/o serious risk of an accident. It's a steep price.",United
570302023993831425,negative,"@united Gate agent hooked me up with alternate flights. If you have a way to PREVENT the constant issues, that would rock.",United
570299889688702976,positive,@united thanks,United
570298411582394368,positive,@united follow me please this airline is beautifull ♥,United
570298027103162368,neutral,"@united no I don't, but I'm sure United have my info on its system.",United
570298018685165568,negative,"@united if the car seat is lost @united should just reimburse me for a new one, this is not a pair of shoes, it's a necessity for my child",United
570295795985080320,negative,@united @highbuddyyy that totally sucks my cousin worked at PHL said @united,United
570294743684517888,positive,@united just wanted to let you know how wonderful Rosetta the gate agent was working flight 6457 Dan to Ase. Let her know she wasappreciated,United
570294205999939584,negative,@united beginning of Feb I called United they said they would send another voucher by mail. Never got anything. #tiredofwaiting,United
570293957739081728,negative,"@United the internet is a great thing.  I am emailing executives in your company, maybe they will respond to me in a timely manner.",United
570293265221742594,neutral,"@united Do I need to use a Chase United Club pass for my 8yr old son, or can he come in with me on my pass?",United
570291642550386689,negative,@united I flew back w other company since United didnt have an earlier flight,United
570291492545298432,neutral,@united I lost a voucher that I was given in Miami aeroport on jan 26. I did not use it.,United
